accuracy_norm,PVI
0.8032786885245902,-5.67
0.8032786885245902,-5.67
0.7868852459016393,-5.67
0.7868852459016393,-5.67
0.7868852459016393,-5.67
0.7868852459016393,-5.67
0.7868852459016393,-5.67
0.7868852459016393,-5.67
0.7868852459016393,-5.67
0.7868852459016393,-5.67
0.7868852459016393,-5.67
0.7868852459016393,-5.67
0.7868852459016393,-5.67
0.7868852459016393,-5.67
0.7868852459016393,-5.67
0.7704918032786885,-5.67
0.7704918032786885,-5.67
0.7704918032786885,-5.67
0.7704918032786885,-5.67
0.7704918032786885,-5.67
0.7704918032786885,-5.67
0.7704918032786885,-5.67
0.7704918032786885,-5.67
0.7704918032786885,-5.67
0.7704918032786885,-5.67
0.7704918032786885,-5.67
0.7704918032786885,-5.67
0.7704918032786885,-5.67
0.7704918032786885,-5.67
0.7704918032786885,-5.67
0.7540983606557377,-5.67
0.7540983606557377,-5.67
0.7540983606557377,-5.67
0.7540983606557377,-5.67
0.7540983606557377,-5.67
0.7540983606557377,-5.67
0.7540983606557377,-5.67
0.7540983606557377,-5.67
0.7540983606557377,-5.67
0.7540983606557377,-5.67
0.7540983606557377,-5.67
0.7540983606557377,-5.67
0.7377049180327869,-5.67
0.7377049180327869,-5.67
0.7377049180327869,-5.67
0.7377049180327869,-5.67
0.7377049180327869,-5.67
0.7377049180327869,-5.67
0.7377049180327869,-5.67
0.7213114754098361,-5.67
0.7213114754098361,-5.67
0.7213114754098361,-5.67
0.7049180327868853,-5.67
0.7049180327868853,-5.67
0.7049180327868853,-5.67
0.6885245901639344,-5.67
0.6885245901639344,-5.67
0.6885245901639344,-5.67
0.6885245901639344,-5.67
0.6885245901639344,-5.67
0.6721311475409836,-5.67
0.6721311475409836,-5.67
0.6721311475409836,-5.67
0.6721311475409836,-5.67
0.6721311475409836,-5.67
0.6557377049180327,-5.67
0.6557377049180327,-5.67
0.6557377049180327,-5.67
0.6557377049180327,-5.67
0.639344262295082,-5.67
0.639344262295082,-5.67
0.639344262295082,-5.67
0.6229508196721312,-5.67
0.6229508196721312,-5.67
0.6229508196721312,-5.67
0.6065573770491803,-5.67
0.6065573770491803,-5.67
0.6065573770491803,-5.67
0.6065573770491803,-5.67
0.6065573770491803,-5.67
0.5901639344262295,-5.67
0.5901639344262295,-5.67
0.5737704918032787,-5.67
0.5737704918032787,-5.67
0.5573770491803278,-5.67
0.5573770491803278,-5.67
0.5573770491803278,-5.67
0.5409836065573771,-5.67
0.5409836065573771,-5.67
0.5245901639344263,-5.67
0.5245901639344263,-5.67
0.5245901639344263,-5.67
0.5245901639344263,-5.67
0.5245901639344263,-5.67
0.5081967213114754,-5.67
0.5081967213114754,-5.67
0.5081967213114754,-5.67
0.4918032786885246,-5.67
0.4754098360655737,-5.67
0.4262295081967213,-5.67
0.4262295081967213,-5.67
0.4098360655737705,-5.67
0.4098360655737705,-5.67
0.4098360655737705,-5.67
0.3934426229508196,-5.67
0.360655737704918,-5.67
0.2131147540983606,-5.67
0.1147540983606557,-5.67
0.0163934426229508,-5.67
0.0,-5.67
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
1.0,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9743589743589745,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9487179487179488,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.9230769230769232,-3.39
0.8974358974358975,-3.39
0.8974358974358975,-3.39
0.8974358974358975,-3.39
0.8974358974358975,-3.39
0.8974358974358975,-3.39
0.8974358974358975,-3.39
0.8974358974358975,-3.39
0.8974358974358975,-3.39
0.8974358974358975,-3.39
0.8974358974358975,-3.39
0.8974358974358975,-3.39
0.8974358974358975,-3.39
0.8974358974358975,-3.39
0.8974358974358975,-3.39
0.8974358974358975,-3.39
0.8717948717948718,-3.39
0.8717948717948718,-3.39
0.8717948717948718,-3.39
0.8717948717948718,-3.39
0.8717948717948718,-3.39
0.8717948717948718,-3.39
0.8717948717948718,-3.39
0.8717948717948718,-3.39
0.8717948717948718,-3.39
0.8717948717948718,-3.39
0.8717948717948718,-3.39
0.8717948717948718,-3.39
0.8717948717948718,-3.39
0.8717948717948718,-3.39
0.8717948717948718,-3.39
0.8717948717948718,-3.39
0.8717948717948718,-3.39
0.8461538461538461,-3.39
0.8461538461538461,-3.39
0.8461538461538461,-3.39
0.8461538461538461,-3.39
0.8461538461538461,-3.39
0.8461538461538461,-3.39
0.8461538461538461,-3.39
0.8461538461538461,-3.39
0.8461538461538461,-3.39
0.8205128205128205,-3.39
0.8205128205128205,-3.39
0.8205128205128205,-3.39
0.8205128205128205,-3.39
0.8205128205128205,-3.39
0.8205128205128205,-3.39
0.8205128205128205,-3.39
0.7948717948717948,-3.39
0.7948717948717948,-3.39
0.7948717948717948,-3.39
0.7948717948717948,-3.39
0.7948717948717948,-3.39
0.7948717948717948,-3.39
0.7948717948717948,-3.39
0.7948717948717948,-3.39
0.7692307692307693,-3.39
0.7692307692307693,-3.39
0.7692307692307693,-3.39
0.7692307692307693,-3.39
0.7692307692307693,-3.39
0.7692307692307693,-3.39
0.7435897435897436,-3.39
0.7435897435897436,-3.39
0.7435897435897436,-3.39
0.717948717948718,-3.39
0.717948717948718,-3.39
0.717948717948718,-3.39
0.6923076923076923,-3.39
0.6666666666666666,-3.39
0.6410256410256411,-3.39
0.6153846153846154,-3.39
0.6153846153846154,-3.39
0.5897435897435898,-3.39
0.5897435897435898,-3.39
0.5897435897435898,-3.39
0.5897435897435898,-3.39
0.5641025641025641,-3.39
0.5641025641025641,-3.39
0.5128205128205128,-3.39
0.5128205128205128,-3.39
0.5128205128205128,-3.39
0.4871794871794871,-3.39
0.4615384615384615,-3.39
0.4102564102564102,-3.39
0.3846153846153846,-3.39
0.3846153846153846,-3.39
0.358974358974359,-3.39
0.3333333333333333,-3.39
0.1282051282051282,-3.39
0.0,-3.39
1.0,-8.59
0.9576119402985074,-8.59
0.9564179104477608,-8.59
0.9552238805970148,-8.59
0.9546268656716416,-8.59
0.9417910447761192,-8.59
0.9417910447761192,-8.59
0.9402985074626866,-8.59
0.9343283582089552,-8.59
0.9343283582089552,-8.59
0.9334328358208954,-8.59
0.9313432835820892,-8.59
0.9313432835820892,-8.59
0.9298507462686564,-8.59
0.9283582089552236,-8.59
0.9283582089552236,-8.59
0.9223880597014924,-8.59
0.9223880597014924,-8.59
0.9194029850746268,-8.59
0.9164179104477608,-8.59
0.9164179104477608,-8.59
0.9164179104477608,-8.59
0.9143283582089552,-8.59
0.9134328358208954,-8.59
0.9107462686567162,-8.59
0.9107462686567162,-8.59
0.9044776119402984,-8.59
0.902089552238806,-8.59
0.9014925373134324,-8.59
0.898507462686567,-8.59
0.8955223880597015,-8.59
0.8946268656716417,-8.59
0.8931343283582086,-8.59
0.8925373134328356,-8.59
0.8925373134328356,-8.59
0.8895522388059701,-8.59
0.8892537313432833,-8.59
0.8877611940298507,-8.59
0.8868656716417909,-8.59
0.8865671641791042,-8.59
0.8865671641791042,-8.59
0.8865671641791042,-8.59
0.8850746268656714,-8.59
0.8841791044776117,-8.59
0.8838805970149254,-8.59
0.8835820895522387,-8.59
0.8835820895522387,-8.59
0.8835820895522387,-8.59
0.8835820895522387,-8.59
0.8823880597014923,-8.59
0.8805970149253731,-8.59
0.8805970149253731,-8.59
0.8799999999999997,-8.59
0.8797014925373134,-8.59
0.8794029850746267,-8.59
0.8794029850746267,-8.59
0.8782089552238802,-8.59
0.8776119402985072,-8.59
0.8776119402985072,-8.59
0.8758208955223877,-8.59
0.8755223880597015,-8.59
0.8746268656716417,-8.59
0.8716417910447758,-8.59
0.8710447761194028,-8.59
0.8686567164179103,-8.59
0.8686567164179103,-8.59
0.8686567164179103,-8.59
0.8686567164179103,-8.59
0.8668656716417908,-8.59
0.8656716417910448,-8.59
0.8626865671641789,-8.59
0.8626865671641789,-8.59
0.8626865671641789,-8.59
0.8626865671641789,-8.59
0.8626865671641789,-8.59
0.8626865671641789,-8.59
0.8614925373134329,-8.59
0.8597014925373134,-8.59
0.8597014925373134,-8.59
0.8597014925373134,-8.59
0.8567164179104475,-8.59
0.8549253731343284,-8.59
0.8537313432835819,-8.59
0.8537313432835819,-8.59
0.8537313432835819,-8.59
0.8537313432835819,-8.59
0.8537313432835819,-8.59
0.8537313432835819,-8.59
0.8510447761194028,-8.59
0.8507462686567164,-8.59
0.8507462686567164,-8.59
0.8507462686567164,-8.59
0.8507462686567164,-8.59
0.8507462686567164,-8.59
0.8507462686567164,-8.59
0.8477611940298505,-8.59
0.8477611940298505,-8.59
0.844776119402985,-8.59
0.844776119402985,-8.59
0.8417910447761191,-8.59
0.8417910447761191,-8.59
0.8417910447761191,-8.59
0.8417910447761191,-8.59
0.8417910447761191,-8.59
0.8417910447761191,-8.59
0.8417910447761191,-8.59
0.8408955223880593,-8.59
0.8394029850746266,-8.59
0.8388059701492536,-8.59
0.8388059701492536,-8.59
0.8388059701492536,-8.59
0.8358208955223881,-8.59
0.8358208955223881,-8.59
0.8358208955223881,-8.59
0.8358208955223881,-8.59
0.8358208955223881,-8.59
0.8358208955223881,-8.59
0.8328358208955222,-8.59
0.8328358208955222,-8.59
0.8328358208955222,-8.59
0.8322388059701491,-8.59
0.8310447761194028,-8.59
0.8298507462686566,-8.59
0.8298507462686566,-8.59
0.8298507462686566,-8.59
0.8298507462686566,-8.59
0.8298507462686566,-8.59
0.8271641791044775,-8.59
0.8268656716417907,-8.59
0.8268656716417907,-8.59
0.8268656716417907,-8.59
0.8238805970149252,-8.59
0.8238805970149252,-8.59
0.8238805970149252,-8.59
0.8238805970149252,-8.59
0.8238805970149252,-8.59
0.8238805970149252,-8.59
0.8226865671641788,-8.59
0.8214925373134327,-8.59
0.8208955223880597,-8.59
0.8208955223880597,-8.59
0.8208955223880597,-8.59
0.8208955223880597,-8.59
0.8208955223880597,-8.59
0.8208955223880597,-8.59
0.8208955223880597,-8.59
0.8208955223880597,-8.59
0.8208955223880597,-8.59
0.8191044776119403,-8.59
0.8179104477611938,-8.59
0.8179104477611938,-8.59
0.8179104477611938,-8.59
0.8179104477611938,-8.59
0.8179104477611938,-8.59
0.8179104477611938,-8.59
0.8179104477611938,-8.59
0.8179104477611938,-8.59
0.8179104477611938,-8.59
0.8179104477611938,-8.59
0.8161194029850743,-8.59
0.8149253731343283,-8.59
0.8149253731343283,-8.59
0.8149253731343283,-8.59
0.8149253731343283,-8.59
0.8149253731343283,-8.59
0.8146268656716416,-8.59
0.8119402985074624,-8.59
0.8119402985074624,-8.59
0.8119402985074624,-8.59
0.8119402985074624,-8.59
0.8098507462686566,-8.59
0.8092537313432836,-8.59
0.8089552238805969,-8.59
0.8089552238805969,-8.59
0.8089552238805969,-8.59
0.8089552238805969,-8.59
0.8089552238805969,-8.59
0.8089552238805969,-8.59
0.8089552238805969,-8.59
0.8059701492537313,-8.59
0.8059701492537313,-8.59
0.8059701492537313,-8.59
0.8059701492537313,-8.59
0.8029850746268654,-8.59
0.8029850746268654,-8.59
0.8029850746268654,-8.59
0.8029850746268654,-8.59
0.8029850746268654,-8.59
0.8029850746268654,-8.59
0.8029850746268654,-8.59
0.8029850746268654,-8.59
0.8029850746268654,-8.59
0.8029850746268654,-8.59
0.8014925373134327,-8.59
0.801194029850746,-8.59
0.8005970149253729,-8.59
0.7999999999999999,-8.59
0.7999999999999999,-8.59
0.7999999999999999,-8.59
0.7999999999999999,-8.59
0.7999999999999999,-8.59
0.7999999999999999,-8.59
0.7999999999999999,-8.59
0.7999999999999999,-8.59
0.7999999999999999,-8.59
0.797014925373134,-8.59
0.797014925373134,-8.59
0.797014925373134,-8.59
0.7940298507462685,-8.59
0.7940298507462685,-8.59
0.7940298507462685,-8.59
0.7940298507462685,-8.59
0.7940298507462685,-8.59
0.7940298507462685,-8.59
0.7940298507462685,-8.59
0.7940298507462685,-8.59
0.7940298507462685,-8.59
0.791044776119403,-8.59
0.791044776119403,-8.59
0.791044776119403,-8.59
0.791044776119403,-8.59
0.791044776119403,-8.59
0.791044776119403,-8.59
0.791044776119403,-8.59
0.791044776119403,-8.59
0.791044776119403,-8.59
0.7907462686567163,-8.59
0.7880597014925371,-8.59
0.7880597014925371,-8.59
0.7880597014925371,-8.59
0.7880597014925371,-8.59
0.7880597014925371,-8.59
0.7874626865671641,-8.59
0.7862686567164177,-8.59
0.7862686567164177,-8.59
0.7850746268656716,-8.59
0.7850746268656716,-8.59
0.7850746268656716,-8.59
0.7850746268656716,-8.59
0.7850746268656716,-8.59
0.7850746268656716,-8.59
0.7820895522388057,-8.59
0.7820895522388057,-8.59
0.7820895522388057,-8.59
0.7820895522388057,-8.59
0.7820895522388057,-8.59
0.7820895522388057,-8.59
0.7820895522388057,-8.59
0.7820895522388057,-8.59
0.7820895522388057,-8.59
0.7811940298507459,-8.59
0.7791044776119401,-8.59
0.7791044776119401,-8.59
0.7791044776119401,-8.59
0.7791044776119401,-8.59
0.7791044776119401,-8.59
0.7791044776119401,-8.59
0.7791044776119401,-8.59
0.7791044776119401,-8.59
0.7776119402985074,-8.59
0.776417910447761,-8.59
0.7761194029850746,-8.59
0.7761194029850746,-8.59
0.7761194029850746,-8.59
0.7761194029850746,-8.59
0.7761194029850746,-8.59
0.7731343283582087,-8.59
0.7731343283582087,-8.59
0.7731343283582087,-8.59
0.7731343283582087,-8.59
0.7731343283582087,-8.59
0.7731343283582087,-8.59
0.7731343283582087,-8.59
0.7731343283582087,-8.59
0.7731343283582087,-8.59
0.7731343283582087,-8.59
0.7731343283582087,-8.59
0.7701492537313432,-8.59
0.7701492537313432,-8.59
0.7701492537313432,-8.59
0.7701492537313432,-8.59
0.7701492537313432,-8.59
0.7701492537313432,-8.59
0.7701492537313432,-8.59
0.7671641791044773,-8.59
0.7671641791044773,-8.59
0.7671641791044773,-8.59
0.7671641791044773,-8.59
0.7671641791044773,-8.59
0.7641791044776118,-8.59
0.7641791044776118,-8.59
0.7641791044776118,-8.59
0.7641791044776118,-8.59
0.7641791044776118,-8.59
0.762686567164179,-8.59
0.7611940298507464,-8.59
0.7611940298507464,-8.59
0.7611940298507464,-8.59
0.7611940298507464,-8.59
0.7611940298507464,-8.59
0.7588059701492534,-8.59
0.7582089552238804,-8.59
0.7582089552238804,-8.59
0.7582089552238804,-8.59
0.7582089552238804,-8.59
0.7582089552238804,-8.59
0.7582089552238804,-8.59
0.7582089552238804,-8.59
0.7582089552238804,-8.59
0.7552238805970148,-8.59
0.7552238805970148,-8.59
0.7552238805970148,-8.59
0.7552238805970148,-8.59
0.7552238805970148,-8.59
0.7552238805970148,-8.59
0.7552238805970148,-8.59
0.7552238805970148,-8.59
0.7552238805970148,-8.59
0.7552238805970148,-8.59
0.7552238805970148,-8.59
0.7552238805970148,-8.59
0.7522388059701489,-8.59
0.7522388059701489,-8.59
0.7522388059701489,-8.59
0.7522388059701489,-8.59
0.7522388059701489,-8.59
0.7522388059701489,-8.59
0.7522388059701489,-8.59
0.7522388059701489,-8.59
0.7522388059701489,-8.59
0.7522388059701489,-8.59
0.7522388059701489,-8.59
0.7492537313432834,-8.59
0.7492537313432834,-8.59
0.7492537313432834,-8.59
0.7492537313432834,-8.59
0.7492537313432834,-8.59
0.7492537313432834,-8.59
0.7492537313432834,-8.59
0.7492537313432834,-8.59
0.7492537313432834,-8.59
0.7492537313432834,-8.59
0.7492537313432834,-8.59
0.746268656716418,-8.59
0.746268656716418,-8.59
0.746268656716418,-8.59
0.746268656716418,-8.59
0.746268656716418,-8.59
0.746268656716418,-8.59
0.746268656716418,-8.59
0.746268656716418,-8.59
0.746268656716418,-8.59
0.746268656716418,-8.59
0.7456716417910445,-8.59
0.743283582089552,-8.59
0.743283582089552,-8.59
0.743283582089552,-8.59
0.743283582089552,-8.59
0.743283582089552,-8.59
0.743283582089552,-8.59
0.743283582089552,-8.59
0.7402985074626866,-8.59
0.7402985074626866,-8.59
0.7402985074626866,-8.59
0.7402985074626866,-8.59
0.7402985074626866,-8.59
0.7402985074626866,-8.59
0.7402985074626866,-8.59
0.7402985074626866,-8.59
0.7402985074626866,-8.59
0.7394029850746268,-8.59
0.7388059701492538,-8.59
0.7379104477611941,-8.59
0.7376119402985073,-8.59
0.7373134328358206,-8.59
0.7373134328358206,-8.59
0.7373134328358206,-8.59
0.7373134328358206,-8.59
0.7373134328358206,-8.59
0.7373134328358206,-8.59
0.7373134328358206,-8.59
0.7373134328358206,-8.59
0.7373134328358206,-8.59
0.7373134328358206,-8.59
0.7373134328358206,-8.59
0.7373134328358206,-8.59
0.7349253731343282,-8.59
0.7343283582089551,-8.59
0.7343283582089551,-8.59
0.7343283582089551,-8.59
0.7313432835820896,-8.59
0.7313432835820896,-8.59
0.7313432835820896,-8.59
0.7313432835820896,-8.59
0.7313432835820896,-8.59
0.7313432835820896,-8.59
0.7313432835820896,-8.59
0.7313432835820896,-8.59
0.7295522388059701,-8.59
0.7283582089552236,-8.59
0.7283582089552236,-8.59
0.7283582089552236,-8.59
0.7283582089552236,-8.59
0.7283582089552236,-8.59
0.7283582089552236,-8.59
0.7283582089552236,-8.59
0.7283582089552236,-8.59
0.7283582089552236,-8.59
0.7283582089552236,-8.59
0.7253731343283581,-8.59
0.7253731343283581,-8.59
0.7253731343283581,-8.59
0.7253731343283581,-8.59
0.7253731343283581,-8.59
0.7253731343283581,-8.59
0.7253731343283581,-8.59
0.7253731343283581,-8.59
0.7253731343283581,-8.59
0.7253731343283581,-8.59
0.7253731343283581,-8.59
0.7253731343283581,-8.59
0.7253731343283581,-8.59
0.7223880597014922,-8.59
0.7223880597014922,-8.59
0.7223880597014922,-8.59
0.7223880597014922,-8.59
0.7223880597014922,-8.59
0.7223880597014922,-8.59
0.7223880597014922,-8.59
0.7223880597014922,-8.59
0.7223880597014922,-8.59
0.722089552238806,-8.59
0.7197014925373135,-8.59
0.7194029850746267,-8.59
0.7194029850746267,-8.59
0.7194029850746267,-8.59
0.7194029850746267,-8.59
0.7194029850746267,-8.59
0.7194029850746267,-8.59
0.7194029850746267,-8.59
0.7194029850746267,-8.59
0.7164179104477613,-8.59
0.7164179104477613,-8.59
0.7164179104477613,-8.59
0.7164179104477613,-8.59
0.7164179104477613,-8.59
0.7164179104477613,-8.59
0.714925373134328,-8.59
0.7134328358208953,-8.59
0.7134328358208953,-8.59
0.7134328358208953,-8.59
0.7134328358208953,-8.59
0.7134328358208953,-8.59
0.7134328358208953,-8.59
0.7134328358208953,-8.59
0.7134328358208953,-8.59
0.7134328358208953,-8.59
0.7134328358208953,-8.59
0.7134328358208953,-8.59
0.7107462686567161,-8.59
0.7104477611940299,-8.59
0.7104477611940299,-8.59
0.7104477611940299,-8.59
0.7104477611940299,-8.59
0.7104477611940299,-8.59
0.7104477611940299,-8.59
0.7104477611940299,-8.59
0.7104477611940299,-8.59
0.7104477611940299,-8.59
0.7074626865671639,-8.59
0.7074626865671639,-8.59
0.7074626865671639,-8.59
0.7074626865671639,-8.59
0.7074626865671639,-8.59
0.7074626865671639,-8.59
0.7074626865671639,-8.59
0.7056716417910448,-8.59
0.7044776119402985,-8.59
0.7044776119402985,-8.59
0.7044776119402985,-8.59
0.7044776119402985,-8.59
0.7044776119402985,-8.59
0.7044776119402985,-8.59
0.7044776119402985,-8.59
0.7044776119402985,-8.59
0.703283582089552,-8.59
0.7014925373134329,-8.59
0.7014925373134329,-8.59
0.7014925373134329,-8.59
0.7014925373134329,-8.59
0.7014925373134329,-8.59
0.7014925373134329,-8.59
0.7014925373134329,-8.59
0.7005970149253732,-8.59
0.6999999999999997,-8.59
0.6985074626865669,-8.59
0.6985074626865669,-8.59
0.6985074626865669,-8.59
0.6985074626865669,-8.59
0.6985074626865669,-8.59
0.6985074626865669,-8.59
0.6985074626865669,-8.59
0.6982089552238807,-8.59
0.6961194029850745,-8.59
0.6955223880597015,-8.59
0.6955223880597015,-8.59
0.6955223880597015,-8.59
0.6955223880597015,-8.59
0.6955223880597015,-8.59
0.6955223880597015,-8.59
0.6955223880597015,-8.59
0.6955223880597015,-8.59
0.6955223880597015,-8.59
0.6955223880597015,-8.59
0.6955223880597015,-8.59
0.6955223880597015,-8.59
0.694328358208955,-8.59
0.6934328358208953,-8.59
0.6928358208955223,-8.59
0.6925373134328355,-8.59
0.6925373134328355,-8.59
0.6925373134328355,-8.59
0.6925373134328355,-8.59
0.68955223880597,-8.59
0.68955223880597,-8.59
0.68955223880597,-8.59
0.68955223880597,-8.59
0.68955223880597,-8.59
0.68955223880597,-8.59
0.68955223880597,-8.59
0.68955223880597,-8.59
0.68955223880597,-8.59
0.68955223880597,-8.59
0.6883582089552236,-8.59
0.6865671641791046,-8.59
0.6865671641791046,-8.59
0.6865671641791046,-8.59
0.6865671641791046,-8.59
0.6865671641791046,-8.59
0.6865671641791046,-8.59
0.6865671641791046,-8.59
0.6865671641791046,-8.59
0.6862686567164178,-8.59
0.6856716417910448,-8.59
0.6835820895522386,-8.59
0.6835820895522386,-8.59
0.6835820895522386,-8.59
0.6835820895522386,-8.59
0.6835820895522386,-8.59
0.6835820895522386,-8.59
0.6835820895522386,-8.59
0.6811940298507462,-8.59
0.6808955223880594,-8.59
0.6805970149253732,-8.59
0.6805970149253732,-8.59
0.6805970149253732,-8.59
0.6805970149253732,-8.59
0.6805970149253732,-8.59
0.6805970149253732,-8.59
0.6776119402985072,-8.59
0.6776119402985072,-8.59
0.6776119402985072,-8.59
0.6776119402985072,-8.59
0.6776119402985072,-8.59
0.6776119402985072,-8.59
0.6776119402985072,-8.59
0.6776119402985072,-8.59
0.6746268656716417,-8.59
0.6746268656716417,-8.59
0.6746268656716417,-8.59
0.6746268656716417,-8.59
0.6746268656716417,-8.59
0.6746268656716417,-8.59
0.6746268656716417,-8.59
0.6746268656716417,-8.59
0.674328358208955,-8.59
0.6716417910447762,-8.59
0.6716417910447762,-8.59
0.6716417910447762,-8.59
0.6716417910447762,-8.59
0.6716417910447762,-8.59
0.6698507462686567,-8.59
0.66955223880597,-8.59
0.6692537313432833,-8.59
0.6686567164179102,-8.59
0.6686567164179102,-8.59
0.6686567164179102,-8.59
0.6686567164179102,-8.59
0.6668656716417908,-8.59
0.6665671641791044,-8.59
0.6656716417910448,-8.59
0.6656716417910448,-8.59
0.664179104477612,-8.59
0.6635820895522385,-8.59
0.6626865671641788,-8.59
0.6626865671641788,-8.59
0.6626865671641788,-8.59
0.6626865671641788,-8.59
0.6626865671641788,-8.59
0.6623880597014925,-8.59
0.6620895522388058,-8.59
0.6597014925373134,-8.59
0.6591044776119404,-8.59
0.6567164179104479,-8.59
0.6567164179104479,-8.59
0.6567164179104479,-8.59
0.6567164179104479,-8.59
0.6567164179104479,-8.59
0.653731343283582,-8.59
0.653731343283582,-8.59
0.653731343283582,-8.59
0.653731343283582,-8.59
0.653731343283582,-8.59
0.6507462686567164,-8.59
0.6507462686567164,-8.59
0.6498507462686567,-8.59
