Task,Dataset,name,accuracy,accuracy_norm,params,tags,id
Image Classification,Imagenette,\u00b52Net+ (ViT-L/16),100.0,1.0,,[],2209.07326v3
Image Classification,Imagenette,SmoothNetV1,69.7,0.0,,[],2205.04095v1
