Task,Dataset,name,accuracy,accuracy_norm,params,tags,id
Semantic Segmentation,CityScapes,DUC-HDC (ResNet-101),77.6,0.801488833746898,,['ResNet'],1702.08502v3
Semantic Segmentation,CityScapes,SaGe,76.9,0.785698172794947,,[],2111.13163v1
Semantic Segmentation,CityScapes,SwiftNetRN-18,75.5,0.7541168508910443,,[],1903.08469v2
Semantic Segmentation,CityScapes,RefineNet (ResNet-101),73.6,0.7112564854500336,,['ResNet'],1611.06612v3
Semantic Segmentation,CityScapes,MobileNet V3-Large 1.0,72.6,0.6886983983758175,,[],1905.02244v5
Semantic Segmentation,CityScapes,SqueezeNAS (LAT Large),72.5,0.686442589668396,,[],1908.01748v2
Semantic Segmentation,CityScapes,Multi Scale Spatial Attention,72.4,0.6841867809609745,,[],2007.12685v3
Semantic Segmentation,CityScapes,FRRN,71.8,0.6706519287164447,,[],1611.08323v2
Semantic Segmentation,CityScapes,LRR-4x,71.8,0.6706519287164447,,[],1605.02264v2
Semantic Segmentation,CityScapes,Context,71.6,0.6661403113016015,,[],1504.01013v4
Semantic Segmentation,CityScapes,FasterSeg,71.5,0.66388450259418,,[],1912.10917v2
Semantic Segmentation,CityScapes,DFANet A,71.3,0.6593728851793367,,[],1904.02216v1
Semantic Segmentation,CityScapes,LDFNet,71.3,0.6593728851793367,,[],1809.09077v3
Semantic Segmentation,CityScapes,LightSeg-DarkNet19,70.75,0.6469659372885178,,[],1912.06683v1
Semantic Segmentation,CityScapes,ESNet,70.7,0.6458380329348071,,[],1906.09826v1
Semantic Segmentation,CityScapes,ICNet,70.6,0.6435822242273853,,[],1704.08545v2
Semantic Segmentation,CityScapes,LEDNet,70.6,0.6435822242273853,,[],1905.02423v3
Semantic Segmentation,CityScapes,WASPnet (ours),70.5,0.6413264155199638,,[],1912.03183v1
Semantic Segmentation,CityScapes,DeepLab-CRF (ResNet-101),70.4,0.6390706068125424,,['ResNet'],1606.00915v2
Semantic Segmentation,CityScapes,Fast-SCNN,68.0,0.5849311978344236,,[],1902.04502v1
Semantic Segmentation,CityScapes,LightSeg-MobileNet,67.81,0.5806451612903225,,[],1912.06683v1
Semantic Segmentation,CityScapes,LiteSeg-MobileNet,67.81,0.5806451612903225,,[],1912.06683v1
Semantic Segmentation,CityScapes,Template-Based NAS-arch1,67.8,0.5804195804195803,,[],1904.02365v2
Semantic Segmentation,CityScapes,Template-Based NAS-arch0,67.7,0.5781637717121588,,[],1904.02365v2
Semantic Segmentation,CityScapes,EDANet,67.3,0.5691405368824722,,[],1809.06323v3
Semantic Segmentation,CityScapes,Dilation10,67.1,0.5646289194676289,,[],1511.07122v3
Semantic Segmentation,CityScapes,DPN,66.8,0.5578614933453642,,[],1509.02634v2
Semantic Segmentation,CityScapes,SqueezeNAS (LAT Small),66.8,0.5578614933453642,,[],1908.01748v2
Semantic Segmentation,CityScapes,SINet,66.5,0.5510940672230994,,[],1911.09099v4
Semantic Segmentation,CityScapes,ESPNetv2,66.2,0.5443266411008346,,[],1811.11431v3
Semantic Segmentation,CityScapes,FCN,65.3,0.5240243627340401,,[],1605.06211v1
Semantic Segmentation,CityScapes,LightSeg-ShuffleNet,65.17,0.521091811414392,,[],1912.06683v1
Semantic Segmentation,CityScapes,LiteSeg-ShuffleNet,65.17,0.521091811414392,,[],1912.06683v1
Semantic Segmentation,CityScapes,DeepLab,63.1,0.47439657117076467,,[],1412.7062v4
Semantic Segmentation,CityScapes,ENet + Lov\u00e1sz-Softmax,63.06,0.4734942476877961,,[],1705.08790v2
Semantic Segmentation,CityScapes,ESPNet,60.3,0.4112339273629595,,[],1803.06815v3
Semantic Segmentation,CityScapes,ENet,58.3,0.3661177532145273,,[],1606.02147v1
Semantic Segmentation,CityScapes,SegNet,57.0,0.3367922400180464,,[],1511.00561v3
Semantic Segmentation,CityScapes,IkshanaNet-1,54.82,0.2876156101962553,,[],2101.10837v4
Semantic Segmentation,CityScapes,IkshanaNet-2,45.02,0.06654635686893758,,[],2101.10837v4
Semantic Segmentation,CityScapes,IkshanaNet-3,42.07,0.0,,[],2101.10837v4
