Task,Dataset,name,accuracy,accuracy_norm,params,tags,id
Image Classification,"CIFAR-100, 40% Symmetric Noise",FaMUS,75.91,1.0,,[],2104.15092v1
Image Classification,"CIFAR-100, 40% Symmetric Noise",MentorMix,71.3,0.0,,[],2104.15092v1
