Task,Dataset,name,accuracy,accuracy_norm,params,tags,id
Image Classification,CLEVR/Dist,SEER (RegNet10B),74.98,1.0,,[],2202.08360v2
Image Classification,CLEVR/Dist,SEER (RegNetY-128GF),72.67,0.0,,[],2202.08360v2
