Task,Dataset,name,accuracy,accuracy_norm,params,tags,id
Image Classification,Noisy MNIST Contrast,PCGAN-CHAR,97.25,1.0,,[],1908.08987v1
Image Classification,Noisy MNIST Contrast,Pixel-level RC,95.04,0.0,,[],1806.08037v1
