Task,Dataset,name,accuracy,accuracy_norm,params,tags,id
Image Classification,CLEVR/Count,SEER (RegNet10B),89.28,1.0,,[],2202.08360v2
Image Classification,CLEVR/Count,SEER (RegNetY-128GF),87.98,0.0,,[],2202.08360v2
