Task,Dataset,name,accuracy,accuracy_norm,params,tags,id
Image Generation,CIFAR-10,NCP-VAE,24.08,0.6684663650955786,,['VAE'],2010.02917v3
Image Generation,CIFAR-10,WGAN-GP + TT Update Rule,24.8,0.6579600175105793,,['GAN'],1706.08500v6
Image Generation,CIFAR-10,SN-SMMDGAN,25.0,0.6550415876258573,,['GAN'],1805.11565v5
Image Generation,CIFAR-10,NCSN,25.32,0.6503720998103021,,[],1907.05600v3
Image Generation,CIFAR-10,RSGAN-GP,25.6,0.6462862979716912,,['GAN'],1807.00734v3
Image Generation,CIFAR-10,HingeGAN,27.12,0.6241062308478038,,['GAN'],1910.06922v2
Image Generation,CIFAR-10,FOGAN,27.4,0.6200204290091931,,['GAN'],1802.04591v2
Image Generation,CIFAR-10,MSGAN,28.73,0.6006128702757916,,['GAN'],1903.05628v6
Image Generation,CIFAR-10,WGAN-GP,29.3,0.5922953451043339,,['GAN'],1704.00028v3
Image Generation,CIFAR-10,QSNGAN,31.966,0.5533926747409893,,['GAN'],2104.09630v2
Image Generation,CIFAR-10,NVAE w/ flow,32.53,0.5451627024660732,,"['Flow-based', 'VAE']",2007.03898v3
Image Generation,CIFAR-10,DenseFlow-74-10,34.9,0.5105793083321173,,['Flow-based'],2106.04627v3
Image Generation,CIFAR-10,ProdPoly no activation functions,40.45,0.42959287903108123,,[],2006.13026v2
Image Generation,CIFAR-10,GLF+perceptual loss (ours),44.6,0.36903545892309936,,['Flow-based'],1905.10485v2
Image Generation,CIFAR-10,Residual Flow,46.37,0.3432073544433095,,['Flow-based'],1906.02735v6
Image Generation,CIFAR-10,PresGAN,52.202,0.25810593900481543,,['GAN'],1910.04302v1
Image Generation,CIFAR-10,Feature Alignment,69.89,0.0,,[],2106.12562v2
