Task,Dataset,name,accuracy,accuracy_norm,params,tags,id
Image Classification,Imagenet 100,SparseSwin with L2,86.96,1.0,,[],2309.05224v1
Image Classification,Imagenet 100,"DLME (ResNet-50, linear)",79.3,0.0,,[],2207.03160v2
