Task,Dataset,name,accuracy,accuracy_norm,params,tags,id
Image Classification,Imbalanced CUB 200,Multi-task,99.67,1.0,,[],2011.12427v2
Image Classification,Imbalanced CUB 200,PC-Softmax,89.73,0.0,,[],1911.10688v4
