Task,Dataset,name,accuracy,accuracy_norm,params,tags,id
Image Classification,ImageNet,ReXNet-R_2.0,83.2,0.7253731343283581,16.5M,[],2007.00992v3
Image Classification,ImageNet,QnA-ViT-Small,83.2,0.7253731343283581,25M,[],2112.11435v2
Image Classification,ImageNet,NAT-Tiny,83.2,0.7253731343283581,28M,"['Transformer', 'ImageNet-1k only', 'Neighborhood Attention', 'NAT Transformer']",2204.07143v5
Image Classification,ImageNet,SE-CoTNetD-101,83.2,0.7253731343283581,40.9M,[],2107.12292v1
Image Classification,ImageNet,Next-ViT-B,83.2,0.7253731343283581,44.8M,[],2207.05501v4
Image Classification,ImageNet,PVTv2-B3,83.2,0.7253731343283581,45.2M,"['Transformer', 'ImageNet-1k only']",2106.13797v7
Image Classification,ImageNet,PatchConvNet-S120,83.2,0.7253731343283581,47.7M,"['ImageNet-1k only', 'PatchConvnet']",2112.13692v1
Image Classification,ImageNet,ViL-Base-D,83.2,0.7253731343283581,55.7M,"['ImageNet-1k only', 'Transformer']",2103.15358v2
Image Classification,ImageNet,CycleMLP-B5,83.2,0.7253731343283581,76M,"['ImageNet-1k only', 'MLP']",2107.10224v4
Image Classification,ImageNet,MultiGrain SENet154 (450px),83.1,0.7223880597014922,,"['CNN', 'ImageNet-1k only']",1902.05509v2
Image Classification,ImageNet,DeepVit-L* (DeiT training recipe),83.1,0.7223880597014922,,"['ImageNet-1k only', 'Transformer']",2103.11886v4
Image Classification,ImageNet,"ViT-S @224 (DeiT III, 21k)",83.1,0.7223880597014922,,[],2204.07118v1
Image Classification,ImageNet,MKD ViT-S,83.1,0.7223880597014922,,[],2202.07940v1
Image Classification,ImageNet,ViT-S@224 (cosub),83.1,0.7223880597014922,,['ImageNet-22k'],2212.04884v1
Image Classification,ImageNet,PAT-S,83.1,0.7223880597014922,,[],2211.16961v5
Image Classification,ImageNet,TinyViT-21M,83.1,0.7223880597014922,21M,"['ImageNet-1k only', 'Transformer']",2207.10666v1
Image Classification,ImageNet,sMLPNet-S (ImageNet-1k),83.1,0.7223880597014922,48.6M,"['ImageNet-1k only', 'MLP']",2109.05422v2
Image Classification,ImageNet,Pyramid ViG-M,83.1,0.7223880597014922,51.7M,[],2206.00272v3
Image Classification,ImageNet,SwinV2-Ti,83.09,0.722089552238806,,[],2308.09372v2
Image Classification,ImageNet,gSwin-S,83.01,0.7197014925373135,39.8M,"['ImageNet-1k only', 'Swin-Transformer', 'MLP']",2208.11718v1
Image Classification,ImageNet,MultiGrain SENet154 (400px),83.0,0.7194029850746267,,"['CNN', 'ImageNet-1k only']",1902.05509v2
Image Classification,ImageNet,CvT-13 (384 res),83.0,0.7194029850746267,20M,"['ImageNet-1k only', 'Transformer']",2103.15808v1
Image Classification,ImageNet,ResNet50_vd_ssld,83.0,0.7194029850746267,25.58M,"['ImageNet-1k only', 'ResNet']",2006.10702v1
Image Classification,ImageNet,ConvFormer-S18 (224 res),83.0,0.7194029850746267,27M,['ImageNet-1k only'],2210.13452v3
Image Classification,ImageNet,MViT-B-16,83.0,0.7194029850746267,37.0M,"['Transformer', 'ImageNet-1k only']",2104.11227v1
Image Classification,ImageNet,ResNeSt-101,83.0,0.7194029850746267,48M,"['CNN', 'ImageNet-1k only']",2004.08955v2
Image Classification,ImageNet,RevBiFPN-S4,83.0,0.7194029850746267,48.7M,"['Reversible', 'FPN', 'CNN', 'ImageNet-1k only']",2206.14098v2
