Task,Dataset,name,accuracy,accuracy_norm,params,tags,id
Image Classification,Galaxy10 DECals,WaveMix,95.42,1.0,,[],2205.14375v5
Image Classification,Galaxy10 DECals,Astroformer,94.86,0.0,,[],2304.05350v2
